COUNTRY,SUBBRAND,YEAR,MONTH,SCENARIO,FORECAST,FORECAST_YEAR,AMOUNT
Hungary,Pepsi Max (L3),2024,3,AI_forecast,AI_P03F,2023,664172.0955529637
Netherlands,Pepsi Regular (L3),2023,9,AI_forecast,AI_P05F,2023,571995.0863733965
Great Britain,Pepsi Regular (L3),2023,9,AI_forecast,AI_P05F,2023,2050450.4550881595
Czech,Mountain Dew (L3),2023,7,AI_forecast,AI_P03F,2023,79553.4156756857
Spain,Pepsi Max (L3),2024,3,AI_forecast,AI_P04F,2023,106959.84797386714
Hungary,7up (L3),2023,7,AI_forecast,AI_P07F,2023,77063.95184470995
Hungary,Pepsi Regular (L3),2024,2,AI_forecast,AI_P10F,2023,689176.0336658534
Netherlands,Pepsi Max (L3),2024,2,AI_forecast,AI_P04F,2023,784037.9951507859
Spain,7up Free (L3),2024,2,AI_forecast,AI_P10F,2023,59325.404137530386
Norway,Pepsi Max (L3),2023,7,AI_forecast,AI_P02F,2023,2679442.8582896083
Netherlands,Pepsi Regular (L3),2024,3,AI_forecast,AI_P02F,2023,440800.67673371895
Denmark,Pepsi Max (L3),2024,11,AI_forecast,AI_P11F,2023,2264730.7701613205
Spain,Lipton (L3),2023,11,AI_forecast,AI_P10F,2023,10514.285230772022
Norway,Pepsi Max (L3),2024,11,AI_forecast,AI_P10F,2023,2016974.3692828394
Hungary,Lipton (L3),2024,2,AI_forecast,AI_P05F,2023,273071.54183884553
Spain,Pepsi Regular (L3),2024,9,AI_forecast,AI_P04F,2023,163690.82434848617
Norway,Pepsi Max (L3),2024,12,AI_forecast,AI_P08F,2023,2559242.5887265685
Norway,Pepsi Max (L3),2025,1,AI_forecast,AI_P08F,2023,1608721.6494531631
Netherlands,Lipton (L3),2024,2,AI_forecast,AI_P11F,2023,1184683.0311456507
Great Britain,Mountain Dew (L3),2024,12,AI_forecast,AI_P08F,2023,146504.05378797377
Czech,Pepsi Regular (L3),2024,12,AI_forecast,AI_P10F,2023,1173469.8396643358
Spain,7up (L3),2023,11,AI_forecast,AI_P10F,2023,62128.236679013964
Hungary,Pepsi Max (L3),2023,12,AI_forecast,AI_P08F,2023,553459.0695574703
Great Britain,Lipton (L3),2024,11,AI_forecast,AI_P06F,2023,613891.0990087449
Hungary,Mountain Dew (L3),2023,5,AI_forecast,AI_P05F,2023,39796.99301030864
Great Britain,Pepsi Regular (L3),2023,5,AI_forecast,AI_P05F,2023,1566013.7967940783
Hungary,Pepsi Regular (L3),2024,6,AI_forecast,AI_P06F,2023,1639241.9522452627
Czech,Pepsi Regular (L3),2023,11,AI_forecast,AI_P07F,2023,995514.1310262209
Netherlands,7up (L3),2024,4,AI_forecast,AI_P11F,2023,76591.02972658732
Norway,Pepsi Regular (L3),2024,6,AI_forecast,AI_P12F,2023,43292.90137042421
Portugal,Pepsi Max (L3),2023,12,AI_forecast,AI_P03F,2023,206129.47665672068
Hungary,7up Free (L3),2023,10,AI_forecast,AI_P10F,2023,113868.93731346042
Hungary,Pepsi Max (L3),2024,8,AI_forecast,AI_P05F,2023,603722.8310290289
Portugal,7up (L3),2024,6,AI_forecast,AI_P09F,2023,465488.2718880582
Spain,Pepsi Max (L3),2024,4,AI_forecast,AI_P03F,2023,78286.7437387145
Czech,7up (L3),2024,2,AI_forecast,AI_P12F,2023,52618.85366051778
Netherlands,Pepsi Max (L3),2024,6,AI_forecast,AI_P04F,2023,973166.0359984853
Italy,7up (L3),2023,2,AI_forecast,AI_PF,2023,12884.32462669173
Czech,Mountain Dew (L3),2025,2,AI_forecast,AI_P11F,2023,67725.26223885232
Netherlands,Pepsi Max (L3),2023,10,AI_forecast,AI_P09F,2023,1049229.461244564
Norway,Lipton (L3),2024,12,AI_forecast,AI_P09F,2023,8129.699982497495
Portugal,Pepsi Max (L3),2024,6,AI_forecast,AI_P11F,2023,232220.0192898241
Hungary,Pepsi Max (L3),2023,6,AI_forecast,AI_P03F,2023,530451.5070345817
Hungary,Pepsi Max (L3),2025,2,AI_forecast,AI_P10F,2023,220080.4020918326
Great Britain,Pepsi Max (L3),2023,8,AI_forecast,AI_P03F,2023,1.3638415859700596E7
Czech,Mountain Dew (L3),2024,7,AI_forecast,AI_P11F,2023,93454.48790642261
Denmark,Pepsi Max (L3),2024,1,AI_forecast,AI_P11F,2023,2140157.9421183895
Great Britain,7up Free (L3),2023,10,AI_forecast,AI_P09F,2023,1336986.1366465227
Hungary,Pepsi Regular (L3),2024,10,AI_forecast,AI_P05F,2023,961894.6775149034
Norway,Mountain Dew (L3),2024,4,AI_forecast,AI_P02F,2023,6875.600012098577
Great Britain,7up (L3),2023,11,AI_forecast,AI_P10F,2023,245342.80306934653
Czech,7up (L3),2024,5,AI_forecast,AI_P06F,2023,91593.46332625106
Denmark,Pepsi Regular (L3),2024,8,AI_forecast,AI_P11F,2023,277063.0321156853
Norway,Pepsi Max (L3),2024,3,AI_forecast,AI_P12F,2023,2613596.213960815
Norway,Pepsi Max (L3),2025,4,AI_forecast,AI_P11F,2023,2006256.838962127
Hungary,Lipton (L3),2023,10,AI_forecast,AI_P04F,2023,322162.9414580342
Norway,Pepsi Regular (L3),2024,9,AI_forecast,AI_P09F,2023,32118.47470192872
Hungary,7up Free (L3),2024,3,actual,null,null,73851.81930163506
Great Britain,Pepsi Max (L3),2024,3,actual,null,null,1.3782844434425484E7
Netherlands,7up Free (L3),2024,3,actual,null,null,121991.645121977
Netherlands,Pepsi Max (L3),2024,3,actual,null,null,1102766.4860904666
Hungary,Lipton (L3),2024,3,actual,null,null,330685.54463290673
Hungary,7up Free (L3),2024,5,AI_forecast,AI_PF,2023,14088.818129944419
Hungary,7up Free (L3),2024,8,AI_forecast,AI_P07F,2023,41447.65380393747
Denmark,Pepsi Max (L3),2023,11,AI_forecast,AI_P04F,2023,2101332.9695515404
Great Britain,Pepsi Regular (L3),2023,10,AI_forecast,AI_P03F,2023,1539911.5797115662
Italy,Pepsi Max (L3),2024,1,AI_forecast,AI_P03F,2023,152318.41021121686
Denmark,Pepsi Max (L3),2024,12,AI_forecast,AI_P08F,2023,2758897.835912277
Italy,Pepsi Max (L3),2024,7,AI_forecast,AI_P05F,2023,202538.06541832117
Great Britain,Lipton (L3),2024,2,AI_forecast,AI_P04F,2023,453367.15556976286
Hungary,7up (L3),2023,12,AI_forecast,AI_P11F,2023,4930.058287533999
Portugal,7up (L3),2024,1,AI_forecast,AI_P09F,2023,284070.53646017064
Spain,Pepsi Max (L3),2024,12,AI_forecast,AI_P11F,2023,127362.12253638582
Great Britain,7up Free (L3),2024,6,AI_forecast,AI_P02F,2023,1190403.1526660358
Spain,7up Free (L3),2023,3,AI_forecast,AI_P02F,2023,55997.315600698144
Netherlands,Lipton (L3),2024,5,AI_forecast,AI_P09F,2023,1742576.7281360321
Portugal,7up Free (L3),2023,10,AI_forecast,AI_P10F,2023,117358.93461394926
Norway,7up Free (L3),2024,1,AI_forecast,AI_P02F,2023,39870.39077539299
Hungary,Pepsi Max (L3),2023,8,AI_forecast,AI_P04F,2023,580376.3596640584
Great Britain,Pepsi Regular (L3),2024,10,AI_forecast,AI_P10F,2023,1091661.7152847026
Hungary,7up (L3),2023,8,AI_forecast,AI_P08F,2023,52011.69992261827
Spain,Pepsi Max (L3),2024,9,AI_forecast,AI_P09F,2023,138988.7650368251
Great Britain,Mountain Dew (L3),2023,10,AI_forecast,AI_P03F,2023,194966.31268928898
Portugal,Pepsi Regular (L3),2024,2,AI_forecast,AI_P11F,2023,168298.60356473766
Denmark,7up (L3),2024,9,AI_forecast,AI_P07F,2023,0.0
Norway,Pepsi Regular (L3),2024,9,AI_forecast,AI_P10F,2023,32565.137633083385
Netherlands,Mountain Dew (L3),2023,2,AI_forecast,AI_P02F,2023,0.0
Italy,Pepsi Max (L3),2023,10,AI_forecast,AI_P02F,2023,133108.23150672263
Hungary,7up Free (L3),2024,6,AI_forecast,AI_P08F,2023,54553.13489402564
Denmark,Pepsi Max (L3),2024,4,AI_forecast,AI_P09F,2023,3675705.4353023972
Great Britain,Mountain Dew (L3),2023,11,AI_forecast,AI_P06F,2023,171383.69485141104
Spain,7up Free (L3),2024,4,AI_forecast,AI_P08F,2023,71576.7585758298
Netherlands,Pepsi Max (L3),2023,7,AI_forecast,AI_P05F,2023,946254.8286210631
Great Britain,7up (L3),2023,8,AI_forecast,AI_P03F,2023,394130.04731169937
Norway,Pepsi Max (L3),2023,8,AI_forecast,AI_P08F,2023,2644831.2968761967
Netherlands,Pepsi Max (L3),2024,5,AI_forecast,AI_P02F,2023,790554.4214753547
Great Britain,Pepsi Max (L3),2024,5,AI_forecast,AI_P02F,2023,1.151228860373911E7
Great Britain,Lipton (L3),2024,11,AI_forecast,AI_P07F,2023,631716.5734889148
Great Britain,Pepsi Regular (L3),2024,5,AI_forecast,AI_P12F,2023,1563594.4360558765
Portugal,7up (L3),2024,6,AI_forecast,AI_P06F,2023,434312.66039484943
Czech,7up (L3),2024,10,AI_forecast,AI_P10F,2023,44137.258353333484
Denmark,Pepsi Max (L3),2024,9,AI_forecast,AI_P10F,2023,2332627.015234534
Portugal,7up (L3),2024,8,AI_forecast,AI_P05F,2023,609565.9004261293
Spain,7up Free (L3),2024,1,AI_forecast,AI_P10F,2023,71483.45168379508
Spain,7up Free (L3),2024,12,AI_forecast,AI_P12F,2023,85478.17930937355
Netherlands,Pepsi Max (L3),2024,7,AI_forecast,AI_P10F,2023,1057949.7044476469
Denmark,Mountain Dew (L3),2023,6,actual,null,null,47183.25783886216
Great Britain,Pepsi Max (L3),2023,6,actual,null,null,1.277071947063464E7
Great Britain,Pepsi Regular (L3),2023,6,actual,null,null,1944245.890365121
Portugal,7up (L3),2023,6,actual,null,null,468507.61167428654
Netherlands,7up (L3),2023,6,actual,null,null,176860.89762104358
Netherlands,7up Free (L3),2024,3,AI_forecast,AI_P02F,2023,115463.92122300836
Hungary,Pepsi Regular (L3),2024,12,AI_forecast,AI_P12F,2023,662552.190091989
Great Britain,7up Free (L3),2023,7,AI_forecast,AI_P07F,2023,1435721.1812489382
Hungary,Lipton (L3),2025,1,AI_forecast,AI_P08F,2023,264415.95411521464
Netherlands,7up (L3),2024,2,AI_forecast,AI_P10F,2023,47233.93731905259
Denmark,Pepsi Max (L3),2024,5,AI_forecast,AI_P09F,2023,3096153.2536848057
Denmark,Pepsi Max (L3),2024,1,AI_forecast,AI_P10F,2023,1933632.4105739088
Great Britain,Lipton (L3),2023,6,AI_forecast,AI_P03F,2023,643991.2127079134
Denmark,Pepsi Max (L3),2024,4,AI_forecast,AI_P11F,2023,2361227.7740845517
Denmark,Pepsi Max (L3),2024,10,AI_forecast,AI_P08F,2023,2193787.9826338235
Spain,Pepsi Max (L3),2024,2,AI_forecast,AI_P07F,2023,72199.90257308129
Hungary,Pepsi Regular (L3),2023,7,AI_forecast,AI_P02F,2023,1463481.4516368618
Spain,Pepsi Max (L3),2024,5,AI_forecast,AI_P12F,2023,127379.63693982984
Great Britain,7up (L3),2024,11,AI_forecast,AI_P08F,2023,0.0
Netherlands,Pepsi Max (L3),2023,12,AI_forecast,AI_P08F,2023,837850.029220026
Netherlands,Pepsi Max (L3),2024,4,AI_forecast,AI_P06F,2023,684782.9509816518
Netherlands,Mountain Dew (L3),2023,7,AI_forecast,AI_P07F,2023,0.0
Portugal,Pepsi Regular (L3),2024,3,AI_forecast,AI_P11F,2023,178720.5393068299
Hungary,Lipton (L3),2023,6,AI_forecast,AI_PF,2023,393420.534133014
Netherlands,Lipton (L3),2023,7,AI_forecast,AI_PF,2023,1951245.1199887835
Hungary,Lipton (L3),2024,8,AI_forecast,AI_P08F,2023,340792.1423577712
Spain,Pepsi Max (L3),2023,11,AI_forecast,AI_P07F,2023,120668.70009411708
Great Britain,7up (L3),2024,2,AI_forecast,AI_P09F,2023,0.0
Portugal,Pepsi Max (L3),2024,3,AI_forecast,AI_PF,2023,169581.10266928354
Czech,Pepsi Max (L3),2023,7,AI_forecast,AI_PF,2023,389566.2378393697
Great Britain,Pepsi Max (L3),2024,2,AI_forecast,AI_PF,2023,9084829.275956595
Hungary,Pepsi Max (L3),2024,6,AI_forecast,AI_PF,2023,428220.67121716286
Denmark,Pepsi Max (L3),2025,1,AI_forecast,AI_P12F,2023,2683575.401790434
Denmark,Pepsi Max (L3),2025,3,AI_forecast,AI_P12F,2023,2571186.781414811
Netherlands,Pepsi Max (L3),2023,2,AI_forecast,AI_P02F,2023,654879.1062930999
Netherlands,Lipton (L3),2023,9,AI_forecast,AI_P07F,2023,1809357.852398413
Norway,Pepsi Regular (L3),2023,7,AI_forecast,AI_P03F,2023,56290.537556747644
Great Britain,Mountain Dew (L3),2024,7,AI_forecast,AI_P10F,2023,187364.67900149903
Hungary,Lipton (L3),2024,6,AI_forecast,AI_P04F,2023,309506.8537914842
Great Britain,Pepsi Max (L3),2024,8,AI_forecast,AI_P03F,2023,1.0007278130451534E7
Italy,Pepsi Regular (L3),2023,10,AI_forecast,AI_P05F,2023,1679350.477765635
Great Britain,Lipton (L3),2025,1,AI_forecast,AI_P08F,2023,737298.5050848064
Netherlands,Lipton (L3),2024,9,AI_forecast,AI_P10F,2023,1418094.2689361004
Norway,Pepsi Regular (L3),2024,2,AI_forecast,AI_P12F,2023,34663.04495254976
Netherlands,Pepsi Regular (L3),2023,11,AI_forecast,AI_PF,2023,483551.72331457253
Netherlands,Mountain Dew (L3),2023,8,AI_forecast,AI_P05F,2023,0.0
Spain,Pepsi Regular (L3),2024,3,AI_forecast,AI_P09F,2023,158053.24153361106
Netherlands,Pepsi Regular (L3),2024,7,AI_forecast,AI_P04F,2023,563320.0596640632
Denmark,Pepsi Max (L3),2024,11,AI_forecast,AI_P08F,2023,2544934.9446701473
Great Britain,Lipton (L3),2024,6,AI_forecast,AI_P11F,2023,708559.8698544092
Great Britain,Lipton (L3),2023,8,AI_forecast,AI_P05F,2023,778373.0872387752
Great Britain,Mountain Dew (L3),2024,5,AI_forecast,AI_P02F,2023,161201.7947196301
Czech,Pepsi Max (L3),2023,6,AI_forecast,AI_PF,2023,443159.42422802036
Hungary,Pepsi Max (L3),2024,11,AI_forecast,AI_P07F,2023,485310.75576461834
Great Britain,Lipton (L3),2024,2,AI_forecast,AI_P05F,2023,461888.78779140726
Great Britain,7up Free (L3),2023,10,AI_forecast,AI_P03F,2023,1235013.7854710226
Great Britain,7up Free (L3),2024,2,AI_forecast,AI_P05F,2023,902544.5607179042
Hungary,Pepsi Regular (L3),2024,1,AI_forecast,AI_P10F,2023,1680707.993830643
Norway,Pepsi Regular (L3),2024,1,AI_forecast,AI_P10F,2023,32902.09033732864
Netherlands,Mountain Dew (L3),2024,3,AI_forecast,AI_P03F,2023,0.0
Hungary,Pepsi Max (L3),2024,8,AI_forecast,AI_P07F,2023,561551.7810424204
Great Britain,Pepsi Max (L3),2023,6,AI_forecast,AI_P04F,2023,1.2335778326198827E7
Hungary,Pepsi Max (L3),2023,8,AI_forecast,AI_P06F,2023,491410.3925580948
Denmark,Pepsi Max (L3),2024,4,AI_forecast,AI_P11F,2023,1881483.4933383367
Denmark,Pepsi Max (L3),2024,10,AI_forecast,AI_P08F,2023,1883196.8973838727
Great Britain,Lipton (L3),2024,1,AI_forecast,AI_PF,2023,656253.3360378239
Great Britain,Lipton (L3),2023,11,AI_forecast,AI_P05F,2023,609713.3099748284
Denmark,Pepsi Max (L3),2024,1,AI_forecast,AI_P03F,2023,1993345.2222364924
Great Britain,7up Free (L3),2024,2,AI_forecast,AI_P11F,2023,848978.7521853461
Great Britain,7up Free (L3),2024,1,AI_forecast,AI_PF,2023,956232.8215170258
Norway,Mountain Dew (L3),2024,8,AI_forecast,AI_P03F,2023,1688.061598247641
Netherlands,Pepsi Max (L3),2024,3,AI_forecast,AI_P05F,2023,1058027.2935411236
Netherlands,Mountain Dew (L3),2023,12,AI_forecast,AI_P11F,2023,0.0
Netherlands,Lipton (L3),2023,8,AI_forecast,AI_P02F,2023,2183241.2100800923
Great Britain,7up Free (L3),2024,4,AI_forecast,AI_P11F,2023,910741.0122811305
Great Britain,Pepsi Regular (L3),2024,6,AI_forecast,AI_P03F,2023,993756.889767103
Spain,Pepsi Max (L3),2024,6,AI_forecast,AI_P12F,2023,117196.24273243772
Hungary,Pepsi Regular (L3),2024,10,AI_forecast,AI_P05F,2023,838226.2184040784
Great Britain,7up Free (L3),2023,5,AI_forecast,AI_P04F,2023,1511159.6440598243
Netherlands,Mountain Dew (L3),2024,9,AI_forecast,AI_P12F,2023,0.0
Norway,Pepsi Regular (L3),2024,6,AI_forecast,AI_P10F,2023,38454.65340837655
Norway,Pepsi Regular (L3),2024,2,AI_forecast,AI_P06F,2023,31147.988295446416
Norway,7up Free (L3),2023,8,AI_forecast,AI_P04F,2023,39540.02541636615
Denmark,Pepsi Max (L3),2024,2,AI_forecast,AI_P08F,2023,1778781.8722946006
Czech,Mountain Dew (L3),2023,12,AI_forecast,AI_P08F,2023,96842.45345574484
Denmark,Pepsi Max (L3),2025,1,AI_forecast,AI_P09F,2023,2449575.1936455825
Czech,Mountain Dew (L3),2024,2,AI_forecast,AI_PF,2023,71311.77939317643
Czech,Pepsi Max (L3),2023,5,AI_forecast,AI_P03F,2023,391570.64347492927
Great Britain,7up (L3),2024,6,AI_forecast,AI_P02F,2023,311583.2138051233
Norway,7up (L3),2023,9,AI_forecast,AI_P05F,2023,4207.862391775678
Netherlands,Mountain Dew (L3),2024,11,AI_forecast,AI_P08F,2023,0.0
Hungary,Lipton (L3),2024,2,AI_forecast,AI_P10F,2023,211073.13917254301
Netherlands,7up Free (L3),2024,7,AI_forecast,AI_P07F,2023,148789.2958978112
Norway,Lipton (L3),2024,8,AI_forecast,AI_P12F,2023,25211.33273648206
Netherlands,Pepsi Regular (L3),2024,4,AI_forecast,AI_P03F,2023,437687.0255022096
Great Britain,Pepsi Max (L3),2023,4,AI_forecast,AI_P04F,2023,1.1738349545584593E7
Italy,Pepsi Max (L3),2023,7,AI_forecast,AI_P07F,2023,171478.4293440617
Czech,Lipton (L3),2024,5,AI_forecast,AI_P02F,2023,306188.90534110175
Netherlands,Lipton (L3),2024,4,AI_forecast,AI_P12F,2023,1346513.810809908
Netherlands,Pepsi Regular (L3),2023,1,actual,null,null,421721.20349693205
Great Britain,7up Free (L3),2023,1,actual,null,null,1004129.6960965954
Portugal,7up (L3),2023,1,actual,null,null,250322.32851718526
Norway,Mountain Dew (L3),2023,1,actual,null,null,9224.884292688424
Denmark,Pepsi Max (L3),2024,8,AI_forecast,AI_P10F,2023,3075324.1662438856
Spain,7up Free (L3),2023,1,actual,null,null,54525.1755862856
Hungary,Pepsi Max (L3),2023,1,AI_forecast,AI_PF,2023,468573.42061263556
Great Britain,Pepsi Regular (L3),2023,10,AI_forecast,AI_P03F,2023,1634522.3652828254
Italy,7up (L3),2024,1,AI_forecast,AI_P09F,2023,12872.93693185597
Portugal,Lipton (L3),2024,9,AI_forecast,AI_P07F,2023,787132.7132509915
Norway,Lipton (L3),2024,2,AI_forecast,AI_P08F,2023,1212.0112205292507
Hungary,Pepsi Max (L3),2024,8,AI_forecast,AI_P10F,2023,426349.9384878751
Great Britain,Pepsi Regular (L3),2024,7,AI_forecast,AI_P06F,2023,1463512.0573937413
Great Britain,Lipton (L3),2024,8,AI_forecast,AI_P10F,2023,759590.5607270526
Norway,Mountain Dew (L3),2024,3,AI_forecast,AI_P02F,2023,9905.682993024664
Netherlands,Pepsi Max (L3),2024,4,AI_forecast,AI_P09F,2023,899735.9548960068
Czech,Pepsi Regular (L3),2025,2,AI_forecast,AI_P11F,2023,590713.8920226127
Netherlands,Pepsi Regular (L3),2023,7,actual,null,null,438084.2250604073
Denmark,7up Free (L3),2023,7,actual,null,null,31229.408830035292
Great Britain,Pepsi Regular (L3),2023,7,actual,null,null,2021779.7796805988
Spain,Lipton (L3),2023,7,actual,null,null,13255.914481677031
Netherlands,7up (L3),2023,7,actual,null,null,122812.69152465957
Spain,7up Free (L3),2023,7,actual,null,null,92339.32988163334
Portugal,Lipton (L3),2023,4,AI_forecast,AI_P04F,2023,560447.4453432315
Denmark,Pepsi Max (L3),2024,4,AI_forecast,AI_P12F,2023,2444372.227726721
Great Britain,Lipton (L3),2023,5,AI_forecast,AI_P02F,2023,682035.7618671408
Great Britain,Pepsi Regular (L3),2023,7,AI_forecast,AI_P02F,2023,1850837.4280475911
Great Britain,Pepsi Regular (L3),2025,1,AI_forecast,AI_P08F,2023,603316.5401879692
Italy,Pepsi Regular (L3),2024,6,AI_forecast,AI_P04F,2023,2003197.4459127258
Great Britain,7up Free (L3),2023,12,AI_forecast,AI_P11F,2023,1061228.437765166
Netherlands,Pepsi Max (L3),2024,10,AI_forecast,AI_P08F,2023,1189955.8625612734
Netherlands,Pepsi Max (L3),2024,3,AI_forecast,AI_P12F,2023,948634.5634269906
Netherlands,Pepsi Max (L3),2025,2,AI_forecast,AI_P10F,2023,752424.799617621
Norway,7up (L3),2024,5,AI_forecast,AI_P12F,2023,0.0
Spain,Pepsi Max (L3),2023,12,AI_forecast,AI_P06F,2023,119373.60052585127
Netherlands,Pepsi Regular (L3),2024,6,AI_forecast,AI_P10F,2023,503474.9991181158
Hungary,Pepsi Max (L3),2023,10,AI_forecast,AI_P09F,2023,424277.4739576158
Hungary,Pepsi Max (L3),2024,5,AI_forecast,AI_P03F,2023,631199.8957149849
Denmark,Pepsi Max (L3),2024,1,AI_forecast,AI_P06F,2023,2221848.781233825
Denmark,Pepsi Max (L3),2024,8,AI_forecast,AI_P07F,2023,2368252.234127894
Great Britain,Mountain Dew (L3),2023,10,AI_forecast,AI_P10F,2023,171929.10275915873
Great Britain,7up Free (L3),2023,12,AI_forecast,AI_P06F,2023,1114907.6810347072
Great Britain,7up Free (L3),2024,3,AI_forecast,AI_P02F,2023,1071385.6129811134
Great Britain,7up (L3),2023,5,AI_forecast,AI_P03F,2023,126252.18961955293
Netherlands,Pepsi Max (L3),2023,8,AI_forecast,AI_P04F,2023,1023604.2498842344
Netherlands,Pepsi Max (L3),2025,1,AI_forecast,AI_P10F,2023,807697.6586067586
Great Britain,7up (L3),2023,11,AI_forecast,AI_P03F,2023,42808.274247227906
Great Britain,Lipton (L3),2023,2,AI_forecast,AI_P02F,2023,444037.7036081193
Spain,Pepsi Max (L3),2024,10,AI_forecast,AI_P08F,2023,102804.03382862847
Netherlands,Pepsi Max (L3),2023,12,AI_forecast,AI_P05F,2023,867309.2744749861
Hungary,Pepsi Max (L3),2024,2,AI_forecast,AI_P03F,2023,301485.5329024375
Denmark,7up Free (L3),2024,1,AI_forecast,AI_PF,2023,11782.739355283185
Denmark,Pepsi Max (L3),2025,3,AI_forecast,AI_P12F,2023,3707395.140881208
Hungary,Mountain Dew (L3),2024,5,AI_forecast,AI_P07F,2023,45385.46164948345
Czech,Mountain Dew (L3),2024,6,AI_forecast,AI_P05F,2023,92348.76519078601
Great Britain,7up Free (L3),2024,6,AI_forecast,AI_P04F,2023,1106159.9057920985
Norway,Mountain Dew (L3),2024,3,AI_forecast,AI_P04F,2023,0.0
Netherlands,Pepsi Max (L3),2024,4,AI_forecast,AI_P07F,2023,781549.2329112698
Denmark,7up Free (L3),2025,1,AI_forecast,AI_P08F,2023,18115.55833306885
Spain,Pepsi Max (L3),2024,7,AI_forecast,AI_P04F,2023,131640.82876565965
Hungary,Pepsi Regular (L3),2024,5,AI_forecast,AI_P11F,2023,1151810.9587402428
Great Britain,7up Free (L3),2024,1,AI_forecast,AI_P03F,2023,980367.8166273329
Spain,Pepsi Max (L3),2024,2,AI_forecast,AI_P07F,2023,94710.203286803
Czech,Pepsi Max (L3),2023,6,AI_forecast,AI_P02F,2023,448789.43633724493
Netherlands,Pepsi Max (L3),2023,12,AI_forecast,AI_P04F,2023,918981.676452041
Netherlands,Pepsi Max (L3),2024,2,AI_forecast,AI_P12F,2023,888311.1703918454
Netherlands,Mountain Dew (L3),2023,10,AI_forecast,AI_P10F,2023,0.0
Hungary,Pepsi Max (L3),2024,8,AI_forecast,AI_P10F,2023,539975.2999445826
Spain,7up Free (L3),2025,1,AI_forecast,AI_P10F,2023,74678.53591013352
Denmark,Mountain Dew (L3),2024,6,AI_forecast,AI_P06F,2023,39793.491340147884
Norway,7up Free (L3),2024,7,AI_forecast,AI_P11F,2023,62019.93125998903
Great Britain,Pepsi Max (L3),2023,8,AI_forecast,AI_P04F,2023,1.2588997547894219E7
Hungary,Pepsi Max (L3),2024,9,AI_forecast,AI_P08F,2023,382202.08780622226
Hungary,Pepsi Max (L3),2025,2,AI_forecast,AI_P12F,2023,419086.72569234
Hungary,Mountain Dew (L3),2023,7,AI_forecast,AI_P02F,2023,44719.193283907574
Hungary,Lipton (L3),2023,6,AI_forecast,AI_P06F,2023,388225.2285270698
Czech,Pepsi Regular (L3),2024,7,AI_forecast,AI_P07F,2023,901852.8910700767
Czech,Pepsi Regular (L3),2024,8,AI_forecast,AI_P06F,2023,967821.9450628703
Denmark,7up Free (L3),2023,12,AI_forecast,AI_P09F,2023,45470.76648605194
Great Britain,Pepsi Max (L3),2024,4,AI_forecast,AI_P07F,2023,1.118267531890954E7
Denmark,Pepsi Max (L3),2023,10,AI_forecast,AI_P06F,2023,1798244.7091353692
Denmark,Pepsi Max (L3),2023,9,AI_forecast,AI_P08F,2023,2084892.6738866537
Czech,Mountain Dew (L3),2023,4,AI_forecast,AI_P04F,2023,71061.23592193988
Great Britain,Pepsi Regular (L3),2023,9,AI_forecast,AI_P06F,2023,2042732.8273212851
Norway,7up (L3),2024,1,AI_forecast,AI_P08F,2023,0.0
Denmark,Mountain Dew (L3),2023,2,actual,null,null,22991.060421407088
Portugal,Lipton (L3),2023,2,actual,null,null,309567.536438117
Denmark,7up Free (L3),2023,2,actual,null,null,11897.001120089044
Spain,Pepsi Max (L3),2023,2,actual,null,null,80772.49512162477
Hungary,Pepsi Regular (L3),2023,2,actual,null,null,607250.8083661493
Hungary,Pepsi Max (L3),2023,2,actual,null,null,362154.39617338136
Italy,Pepsi Regular (L3),2024,6,AI_forecast,AI_P05F,2023,2042889.7583822163
Italy,Pepsi Regular (L3),2023,5,AI_forecast,AI_P02F,2023,1768655.5792467247
Great Britain,Lipton (L3),2024,11,AI_forecast,AI_P10F,2023,633360.2598152452
